latitude,longitude,brightness,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_t31,frp,daynight
12.34391,76.98788,330.82,0.39,0.44,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,294.62,1.68,D
12.98165,79.26957,337.19,0.56,0.51,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,300.29,6.37,D
12.98173,79.2668,331.16,0.56,0.51,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,299.01,7.93,D
13.19946,80.29171,338.71,0.33,0.55,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,293.48,1.69,D
13.20152,80.29202,342.76,0.33,0.55,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,293.61,3.96,D
13.41916,80.11427,332.24,0.32,0.55,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,297.52,1.87,D
14.50444,79.57254,331.36,0.61,0.53,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,296.68,3.69,D
14.79391,79.6976,349.22,0.63,0.54,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,296.2,18.26,D
15.34883,79.76283,348.25,0.32,0.55,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,295.4,2.77,D
15.82534,80.06384,367,0.34,0.56,2026-07-23,0839,SNPP,SNPP,h,2.0NRT,293.19,6.01,D
15.82599,80.06583,340.03,0.34,0.56,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,292.31,7.25,D
15.82563,80.06254,339.37,0.34,0.56,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,293.04,6.48,D
16.03826,80.022,343.27,0.34,0.56,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,288.34,2.16,D
16.0385,80.02033,334.61,0.34,0.56,2026-07-23,0839,SNPP,SNPP,n,2.0NRT,287.37,1.92,D
27.33779,70.41145,341.66,0.41,0.37,2026-07-23,0843,SNPP,SNPP,n,2.0NRT,300.21,10.32,D
27.37874,95.33226,305.71,0.39,0.36,2026-07-23,1928,SNPP,SNPP,n,2.0NRT,289.79,1.06,N
27.46193,95.47674,310.1,0.39,0.36,2026-07-23,1928,SNPP,SNPP,n,2.0NRT,291.63,1.1,N
27.31842,95.26553,309.84,0.39,0.36,2026-07-23,1928,SNPP,SNPP,n,2.0NRT,291.17,2.35,N
27.37815,95.33618,315.36,0.39,0.36,2026-07-23,1928,SNPP,SNPP,n,2.0NRT,290.03,1.06,N
23.83777,84.94666,298.07,0.4,0.6,2026-07-23,1930,SNPP,SNPP,n,2.0NRT,279.05,0.61,N
17.61269,83.20255,300.2,0.44,0.62,2026-07-23,1932,SNPP,SNPP,n,2.0NRT,275.25,0.48,N
8.59833,78.12394,304.12,0.73,0.76,2026-07-23,1934,SNPP,SNPP,n,2.0NRT,291.5,1.61,N
8.75791,78.17783,305.81,0.73,0.76,2026-07-23,1934,SNPP,SNPP,n,2.0NRT,287.03,0.78,N
28.92535,78.86118,355.41,0.49,0.49,2026-07-23,2110,SNPP,SNPP,n,2.0NRT,289.9,24.44,N
28.74357,76.92528,301.6,0.39,0.44,2026-07-23,2110,SNPP,SNPP,n,2.0NRT,288.53,1.25,N
15.96356,80.93718,298.59,0.61,0.71,2026-07-23,2112,SNPP,SNPP,n,2.0NRT,280.78,1.57,N
17.70737,83.20943,311.31,0.77,0.78,2026-07-23,2112,SNPP,SNPP,n,2.0NRT,283.14,2.6,N
15.96499,80.93744,298.32,0.61,0.71,2026-07-23,2112,SNPP,SNPP,n,2.0NRT,280.62,3.89,N
17.71089,83.21264,315.38,0.77,0.78,2026-07-23,2112,SNPP,SNPP,n,2.0NRT,283.39,3.02,N
25.43198,92.97305,335.12,0.41,0.45,2026-07-24,0644,SNPP,SNPP,n,2.0NRT,292.42,2.94,D
9.48597,78.08695,343.27,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,314.12,8.43,D
8.61075,78.0201,344.25,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.99,3.17,D
8.61782,77.95454,344.93,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.95,8.05,D
8.67269,78.09673,343.61,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.49,2.48,D
8.81372,77.97733,350.89,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,318.06,16.7,D
8.72783,77.36877,343.08,0.38,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.38,5.21,D
8.86807,78.15605,339.89,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308,6.87,D
8.87846,78.08958,340.23,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.98,7.14,D
8.94914,77.84123,339.46,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,312.84,4.83,D
9.26605,79.06191,339.53,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.99,7.21,D
9.13713,77.96883,344.46,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,313.96,12.82,D
9.36788,78.71719,339.67,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.57,5.8,D
9.247,77.60338,341.22,0.38,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,313.14,6.22,D
9.43342,78.82613,339.34,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.4,4.3,D
9.42739,78.55258,338.83,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.51,6.28,D
9.458,78.68839,337.56,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.22,5.77,D
9.4967,78.71597,340.61,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.76,7.01,D
9.49454,78.58665,341.9,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,311.22,8.39,D
9.49535,78.58585,349.21,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,311.34,10.41,D
9.53733,78.52048,344.64,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.93,7.58,D
9.42289,77.71505,350.22,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,313.75,12.71,D
9.39855,77.5326,353.41,0.38,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,313.12,16.75,D
9.47744,78.03043,344.73,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,315.23,12.92,D
9.52567,78.32798,342.89,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,312.94,8.54,D
9.73117,78.23415,342.13,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,312.75,11.26,D
9.80689,78.36104,338.55,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.99,2.97,D
9.85525,78.22561,340.14,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,308.35,4.74,D
9.72999,77.35467,343.29,0.38,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,303.8,4.13,D
9.84783,78.06303,336.5,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,304.67,2.58,D
9.94998,78.64573,340.05,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.71,5.05,D
9.89849,78.06915,339.38,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,309.55,6.09,D
9.87134,77.70849,339.45,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,310.59,3.91,D
10.01349,78.09101,343.1,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,305.63,3.11,D
10.00549,78.03773,340.01,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,310.07,5.54,D
10.00883,78.03722,341.97,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,309.71,5.58,D
10.03784,78.02551,344.83,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,309.11,5.79,D
10.02995,77.95058,334.38,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,307.13,2.05,D
10.28285,78.82413,336.81,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,303.36,4.26,D
10.38708,79.22437,336.59,0.42,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,300.15,4.1,D
10.39054,79.22385,337.14,0.42,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,298.25,4.1,D
10.19416,77.27584,347.72,0.38,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.77,15.68,D
10.67069,79.61633,337.22,0.43,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,302.95,3.44,D
10.67364,79.61184,339.44,0.43,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,304.36,5.43,D
10.34789,77.17265,332.6,0.38,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,305.96,3.36,D
10.35121,77.17213,331.82,0.38,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,304.34,2.96,D
10.41716,77.5604,335.7,0.39,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,308.54,4.18,D
10.42837,77.37106,337.28,0.38,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,305.76,4.13,D
10.80428,79.6702,332.83,0.44,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,302.08,3.45,D
10.90938,79.82526,338.68,0.45,0.39,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,300.23,3.46,D
10.80448,78.6274,342.82,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,307.72,5.96,D
10.84708,78.79957,337.74,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,304.45,2.75,D
10.84654,78.79582,331,0.41,0.37,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,302.79,2.75,D
10.65981,77.15834,330.59,0.38,0.36,2026-07-24,0820,SNPP,SNPP,l,2.0NRT,303.61,2.06,D
11.01471,77.62794,340.1,0.39,0.36,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,305.83,6.21,D
11.39208,79.72757,336.65,0.45,0.39,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,301.04,5.59,D
11.39055,79.72801,337.34,0.45,0.39,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,301.33,6.47,D
11.23178,78.38319,336.22,0.4,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,301.67,2.8,D
11.47362,79.22565,338.12,0.43,0.38,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,302.87,3.1,D
11.58556,78.77619,349.28,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,306.47,5.58,D
11.70297,78.74607,341.63,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,296.04,7.09,D
11.72358,78.74298,338.48,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,297.36,3.09,D
11.74709,78.71194,335.32,0.41,0.37,2026-07-24,0820,SNPP,SNPP,n,2.0NRT,295.65,3.63,D
12.93804,79.10506,333.83,0.43,0.38,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,277.75,3.64,D
13.25182,78.5679,348.15,0.42,0.37,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,296.56,10.37,D
14.26823,77.20443,337.4,0.39,0.36,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,293.86,3.33,D
17.05752,81.80788,330.14,0.45,0.47,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,290.96,2.67,D
18.30467,78.66856,348.15,0.47,0.4,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,293.16,7.06,D
18.30893,78.67248,340.54,0.47,0.4,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,291.84,3.08,D
18.71929,76.37981,336.43,0.39,0.37,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,296.11,4.07,D
18.96643,76.21732,330.23,0.39,0.36,2026-07-24,0822,SNPP,SNPP,n,2.0NRT,297.25,2.38,D
22.35982,82.30302,338.69,0.57,0.52,2026-07-24,0824,SNPP,SNPP,n,2.0NRT,290.78,7.52,D
23.73656,86.43629,326.8,0.54,0.68,2026-07-24,0824,SNPP,SNPP,n,2.0NRT,285.99,8.6,D
26.64354,79.48151,330.2,0.43,0.46,2026-07-24,0824,SNPP,SNPP,n,2.0NRT,291.34,4.01,D
30.85359,75.53551,331.38,0.46,0.39,2026-07-24,0826,SNPP,SNPP,n,2.0NRT,294.3,2.44,D
30.85431,75.53709,334.33,0.46,0.39,2026-07-24,0826,SNPP,SNPP,n,2.0NRT,294.86,3.83,D
31.31094,75.34057,335.03,0.45,0.39,2026-07-24,0826,SNPP,SNPP,n,2.0NRT,295.04,3.18,D
31.31453,75.33996,337.4,0.45,0.39,2026-07-24,0826,SNPP,SNPP,n,2.0NRT,293.69,3.18,D
27.37656,95.08633,297.6,0.41,0.45,2026-07-24,1910,SNPP,SNPP,n,2.0NRT,272.32,0.92,N
25.54527,91.2362,299.73,0.33,0.56,2026-07-24,1910,SNPP,SNPP,n,2.0NRT,285.27,0.79,N
25.54011,91.23563,307.35,0.33,0.56,2026-07-24,1910,SNPP,SNPP,n,2.0NRT,285.35,0.79,N
25.5434,91.23455,315.33,0.33,0.56,2026-07-24,1910,SNPP,SNPP,n,2.0NRT,285.31,1.39,N
29.12566,75.77786,306.08,0.38,0.36,2026-07-24,2051,SNPP,SNPP,n,2.0NRT,290.64,2.4,N
28.77386,77.56726,313.65,0.4,0.37,2026-07-24,2051,SNPP,SNPP,n,2.0NRT,291.04,2.59,N
27.37768,77.68481,303.1,0.41,0.37,2026-07-24,2051,SNPP,SNPP,n,2.0NRT,291.63,2.5,N
22.35896,82.30521,310.81,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,284,3.28,N
26.87887,73.5134,306.5,0.41,0.37,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,291.13,3.92,N
24.16793,80.69418,308.36,0.41,0.45,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,288.99,1.64,N
24.05307,80.61401,301.69,0.41,0.45,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,277.44,0.63,N
23.98989,79.39357,304.43,0.52,0.42,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,286.02,0.8,N
22.36008,82.29993,329.92,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,284.99,3.33,N
22.35543,82.29885,304.18,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,284.65,3.33,N
22.36367,82.29972,303.16,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,283.98,0.96,N
22.35792,82.30394,338.9,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,284.86,4.4,N
22.35901,82.29864,307.16,0.55,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,284.63,4.4,N
21.2331,79.62864,305.94,0.4,0.44,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,289.41,0.8,N
18.72199,79.53487,305.45,0.43,0.46,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,286.15,0.88,N
18.72121,79.53894,304.52,0.43,0.46,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,286.97,0.88,N
18.71701,79.53811,308.55,0.43,0.46,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,286.55,0.88,N
15.02554,78.01601,304.46,0.4,0.45,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,289.05,0.75,N
15.02146,78.01525,306.47,0.4,0.45,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,288.72,0.75,N
13.71024,79.61844,305.31,0.54,0.51,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,289.03,3.03,N
12.74686,77.61757,301.81,0.42,0.45,2026-07-24,2053,SNPP,SNPP,n,2.0NRT,285.55,0.49,N
17.14729,78.22311,302.7,0.38,0.44,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,290.4,0.44,N
11.69529,78.85291,314.31,0.52,0.5,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,286.19,3.2,N
11.81571,77.91763,305.63,0.45,0.47,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,283.7,1.16,N
10.98564,78.15651,304.45,0.48,0.48,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,283.22,1.26,N
10.98638,78.15899,306.52,0.48,0.48,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,282.49,1.27,N
10.98197,78.15816,313.22,0.48,0.48,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,282.45,3.1,N
10.27937,77.44356,299.7,0.44,0.46,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,288.32,0.7,N
9.20877,77.49895,307.72,0.46,0.47,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,292.91,1.67,N
8.67019,77.99132,307.45,0.51,0.49,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,293.35,0.78,N
8.57124,78.07296,316.73,0.52,0.5,2026-07-24,2055,SNPP,SNPP,n,2.0NRT,293.57,1.59,N
26.05802,93.71242,337.01,0.34,0.56,2026-07-25,0627,SNPP,SNPP,n,2.0NRT,294.18,2.54,D
28.06422,95.3549,329.6,0.5,0.49,2026-07-25,0627,SNPP,SNPP,l,2.0NRT,299.72,6.99,D
8.64045,77.52097,334.25,0.56,0.43,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303.82,4.7,D
8.70248,77.7755,335.54,0.54,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,304.31,5.31,D
8.76868,78.05202,331.39,0.52,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,300.75,2.13,D
8.84527,77.95808,346.88,0.53,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,305.91,25.65,D
8.95624,77.78273,342.83,0.54,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,305.38,13.6,D
9.16651,78.04524,354.62,0.52,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,308.91,45.04,D
9.16966,78.04662,344.33,0.52,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303.76,54.42,D
9.11794,77.59937,343.19,0.55,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,301.79,5.93,D
9.12185,77.59873,337.44,0.55,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.94,4.15,D
9.30537,77.71668,341,0.54,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,306.93,13.48,D
9.28329,77.55848,340.84,0.55,0.43,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,306.86,12.89,D
9.52778,78.80358,335.32,0.47,0.39,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,298.89,2.14,D
9.49523,78.58398,347.48,0.48,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,301.68,12.5,D
9.53532,78.75868,337.37,0.47,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,299.32,5.58,D
9.39433,77.50125,332.79,0.55,0.43,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.69,3.82,D
9.42737,77.53471,334.75,0.55,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,304.66,2.31,D
9.59479,78.18553,339.56,0.5,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303,8.05,D
9.57965,77.87807,350.71,0.52,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,308.46,20.25,D
9.57775,77.87535,342.88,0.52,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,307.66,20.73,D
9.80423,77.72384,337.42,0.53,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,305.39,10.58,D
9.90724,78.1565,335.29,0.5,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,299.66,2.25,D
9.91396,78.17397,341.92,0.5,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,304.36,9.66,D
9.96975,77.78606,346.89,0.52,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303.11,18.36,D
10.53204,79.40388,337.7,0.43,0.38,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,298.19,3.07,D
10.43495,78.55267,335.68,0.47,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.44,7.04,D
10.90932,77.99366,343.26,0.49,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,298.59,16.6,D
10.94315,77.17971,338.42,0.55,0.42,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.67,4.5,D
11.1397,78.27433,338.4,0.47,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,304.21,4.8,D
11.28244,78.37044,332.85,0.47,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,291.8,5.29,D
11.20836,77.91418,334.62,0.49,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.39,3.24,D
11.28183,78.36697,332.18,0.47,0.4,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,290.25,3.98,D
11.19282,77.49533,334.85,0.52,0.41,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303.03,4.01,D
11.45378,78.45736,337.28,0.46,0.39,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,302.05,1.91,D
11.68872,78.70228,333.34,0.45,0.39,2026-07-25,0801,SNPP,SNPP,l,2.0NRT,296.12,5.05,D
11.73022,78.68802,334.37,0.45,0.39,2026-07-25,0801,SNPP,SNPP,l,2.0NRT,299.17,12.06,D
12.00164,78.77988,333.77,0.44,0.38,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,298.38,3.48,D
12.00109,78.78092,334.49,0.44,0.38,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,299.07,3,D
15.51981,80.17134,336.36,0.39,0.36,2026-07-25,0801,SNPP,SNPP,n,2.0NRT,303.44,4.58,D
15.81652,80.12132,336.2,0.39,0.36,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,301.69,3.88,D
16.07796,80.21329,354.62,0.38,0.36,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,305.27,12.95,D
16.64013,80.08545,335.61,0.38,0.36,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,302.57,2.6,D
17.35911,82.69317,337.92,0.43,0.38,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,300.06,4.79,D
17.12753,75.33945,331.48,0.56,0.43,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,293.95,3,D
23.76233,86.40159,331.18,0.54,0.51,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,291.61,6.08,D
23.80399,86.32874,333.64,0.53,0.5,2026-07-25,0803,SNPP,SNPP,n,2.0NRT,293.02,6.95,D
25.94117,72.19148,341.61,0.41,0.45,2026-07-25,0805,SNPP,SNPP,n,2.0NRT,287.15,3.98,D
30.98171,76.17087,332.17,0.39,0.36,2026-07-25,0807,SNPP,SNPP,n,2.0NRT,294.87,3.75,D
28.72426,76.68844,306.29,0.49,0.4,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,290.67,2.29,N
26.64172,79.47929,315.69,0.39,0.36,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,288.74,1.59,N
26.60645,73.6841,304.8,0.45,0.47,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,290.12,1.79,N
24.11728,86.35124,302.78,0.46,0.47,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,282.17,1.29,N
23.66309,87.15118,297.63,0.53,0.5,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,269.68,0.98,N
23.66204,87.15629,297.11,0.53,0.5,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,269.25,0.98,N
23.78123,86.37207,301.87,0.47,0.48,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,272.89,1.79,N
23.77442,86.3609,302.54,0.47,0.48,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,275.84,2.7,N
23.76636,86.37809,309.75,0.47,0.48,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,282,2.38,N
23.56026,87.22882,300.21,0.53,0.5,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,266.61,2.29,N
23.82573,85.49998,304.63,0.42,0.45,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,289.28,1.66,N
23.82242,85.49498,306.05,0.42,0.45,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,289.35,1.25,N
23.78343,85.57757,300.7,0.42,0.45,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,289.65,2.93,N
24.52842,81.17102,309.06,0.4,0.37,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,291.34,2.14,N
24.20321,82.70959,312.68,0.45,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,291.41,3.29,N
23.69617,85.28855,307.14,0.41,0.45,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,290.2,2.21,N
23.82645,84.57086,297.3,0.56,0.43,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,266.03,0.89,N
24.17727,82.64958,305.74,0.44,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,288.17,1.08,N
23.82256,84.56999,296.88,0.56,0.43,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,265.57,0.89,N
23.73794,85.00908,298.93,0.39,0.44,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,279.36,0.85,N
23.73395,85.00816,299.26,0.39,0.44,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,279.55,0.4,N
23.7212,85.00928,304.18,0.39,0.44,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,282.97,0.64,N
24.1417,82.70517,306.68,0.45,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,290.92,2.52,N
24.14674,82.65671,311.55,0.45,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,291.25,2.15,N
24.20372,80.80157,301.2,0.39,0.36,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,280.95,0.56,N
23.99007,79.39203,318.4,0.38,0.36,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,292.54,3.32,N
22.37681,87.27899,320.11,0.57,0.52,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,280.34,4.39,N
22.36745,87.29977,303.19,0.57,0.52,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,279.63,1.53,N
22.36629,87.30527,299.74,0.57,0.52,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,279.28,1.53,N
23.16856,82.34196,299.71,0.44,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,268.55,0.96,N
23.1658,82.33695,299.7,0.44,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,267.35,0.96,N
23.16504,82.34126,309.42,0.44,0.39,2026-07-25,2032,SNPP,SNPP,n,2.0NRT,267.47,0.96,N
22.00302,82.67052,303.2,0.47,0.4,2026-07-25,2034,SNPP,SNPP,n,2.0NRT,279.55,1.84,N
22.26651,75.1311,302.54,0.49,0.41,2026-07-25,2034,SNPP,SNPP,n,2.0NRT,287.51,0.94,N
21.23295,79.62888,309.26,0.39,0.36,2026-07-25,2034,SNPP,SNPP,n,2.0NRT,285.39,0.7,N
21.33584,78.96739,300.26,0.38,0.36,2026-07-25,2034,SNPP,SNPP,n,2.0NRT,271.81,0.6,N
21.24964,79.20934,309.91,0.38,0.36,2026-07-25,2034,SNPP,SNPP,n,2.0NRT,284.35,1.15,N
